dataset,setting,candidate,seed,PR-AUC,ROC-AUC,category
Yelp,semi-supervised,taps,444,15.153437823371851,66.27894736842106,nlp
20newsgroups,semi-supervised,taps,444,19.90862645636341,73.61637000601577,nlp
ALOI,semi-supervised,taps,555,8.430551505824702,56.922229957004944,classical
celeba,semi-supervised,taps,555,12.032125844213777,75.18603487388764,classical
census,semi-supervised,taps,555,20.170321739213705,71.37540485638235,classical
glass,semi-supervised,taps,555,27.043411242400563,89.32038834951457,classical
optdigits,semi-supervised,taps,555,13.093150632308792,81.37781287011448,classical
speech,semi-supervised,taps,555,3.084812298814068,47.03190979537584,classical
vertebral,semi-supervised,taps,555,34.72298918699932,68.28571428571428,classical
Waveform,semi-supervised,taps,555,10.40830102928773,63.82356459330144,classical
Wilt,semi-supervised,taps,555,31.573781950545936,83.5226545801299,classical
WPBC,semi-supervised,taps,555,39.748257722931726,56.243001119820825,classical
CIFAR10,semi-supervised,taps,555,23.88984847501231,73.34904942965781,cv
SVHN,semi-supervised,taps,555,15.933164473455461,64.47686711025433,cv
Agnews,semi-supervised,taps,555,13.968097641811466,64.85000000000001,nlp
Amazon,semi-supervised,taps,555,12.038831616885988,61.02256842105265,nlp
Imdb,semi-supervised,taps,555,9.431947361896318,52.358778947368414,nlp
Yelp,semi-supervised,taps,555,15.981302280388409,68.01107368421052,nlp
20newsgroups,semi-supervised,taps,555,22.09805751489098,74.95355461976716,nlp
ALOI,semi-supervised,lfdanc,111,10.185850732594561,60.5203735244647,classical
celeba,semi-supervised,lfdanc,111,13.472367569716273,78.77332409220679,classical
census,semi-supervised,lfdanc,111,20.908924273813927,72.09439867081899,classical
glass,semi-supervised,lfdanc,111,28.722992955955878,81.76914778856525,classical
optdigits,semi-supervised,lfdanc,111,29.380163479658343,93.56336360047375,classical
speech,semi-supervised,lfdanc,111,5.850924450386415,53.660719937066546,classical
vertebral,semi-supervised,lfdanc,111,38.361906637446985,71.87301587301587,classical
Waveform,semi-supervised,lfdanc,111,15.272526910561378,69.9342105263158,classical
Wilt,semi-supervised,lfdanc,111,47.61416612490683,90.06818294249399,classical
WPBC,semi-supervised,lfdanc,111,38.53663871855682,54.25531914893617,classical
CIFAR10,semi-supervised,lfdanc,111,25.61237467199992,75.06448669201522,cv
SVHN,semi-supervised,lfdanc,111,15.956212232399237,64.82945712331323,cv
Agnews,semi-supervised,lfdanc,111,15.207609931583951,64.55244210526317,nlp
Amazon,semi-supervised,lfdanc,111,12.332747437915978,61.58572631578948,nlp
Imdb,semi-supervised,lfdanc,111,9.361488461458181,51.005010526315786,nlp
Yelp,semi-supervised,lfdanc,111,17.855465726232357,69.7005052631579,nlp
20newsgroups,semi-supervised,lfdanc,111,20.734172724210016,74.90357054389752,nlp
ALOI,semi-supervised,lfdanc,222,11.135061512763107,59.924188942307,classical
celeba,semi-supervised,lfdanc,222,13.03640869591622,78.74594725931652,classical
census,semi-supervised,lfdanc,222,21.363913962064913,72.19310741942189,classical
glass,semi-supervised,lfdanc,222,27.74622375899262,75.83603020496224,classical
optdigits,semi-supervised,lfdanc,222,26.404744037313694,92.22108172127912,classical
speech,semi-supervised,lfdanc,222,4.178776157580849,55.640953767417464,classical
vertebral,semi-supervised,lfdanc,222,20.60342660995013,49.58730158730159,classical
Waveform,semi-supervised,lfdanc,222,11.035293762235602,66.36184210526315,classical
Wilt,semi-supervised,lfdanc,222,50.82962824430203,88.84679222881628,classical
WPBC,semi-supervised,lfdanc,222,35.50159868267487,47.25643896976484,classical
CIFAR10,semi-supervised,lfdanc,222,24.103944471531204,74.36349809885931,cv
SVHN,semi-supervised,lfdanc,222,15.739156347437039,64.98849574031466,cv
Agnews,semi-supervised,lfdanc,222,14.36248081710893,64.01322105263158,nlp
Amazon,semi-supervised,lfdanc,222,12.545144154683898,62.25749473684211,nlp
Imdb,semi-supervised,lfdanc,222,9.49325869261093,52.331452631578955,nlp
Yelp,semi-supervised,lfdanc,222,17.280021404149235,67.05246315789473,nlp
20newsgroups,semi-supervised,lfdanc,222,19.458425081338593,73.60796560387841,nlp
ALOI,semi-supervised,lfdanc,333,10.728656265340025,60.22302685072995,classical
celeba,semi-supervised,lfdanc,333,14.130109551270905,78.79248809731837,classical
census,semi-supervised,lfdanc,333,21.116260201588087,71.75345305910778,classical
glass,semi-supervised,lfdanc,333,28.122522214627477,89.21251348435814,classical
optdigits,semi-supervised,lfdanc,333,28.884721214423642,93.52335833662325,classical
speech,semi-supervised,lfdanc,333,4.233060324068982,56.186196233034636,classical
vertebral,semi-supervised,lfdanc,333,20.83908571373771,51.269841269841265,classical
Waveform,semi-supervised,lfdanc,333,9.243741517637192,64.90490430622009,classical
Wilt,semi-supervised,lfdanc,333,43.31417868401343,88.8205220933545,classical
WPBC,semi-supervised,lfdanc,333,35.0644175837822,49.888017917133254,classical
CIFAR10,semi-supervised,lfdanc,333,22.5135946784965,73.09003802281369,cv
SVHN,semi-supervised,lfdanc,333,17.151876580830294,64.93408370126235,cv
Agnews,semi-supervised,lfdanc,333,14.737175361029259,63.8805894736842,nlp
Amazon,semi-supervised,lfdanc,333,12.30874911658428,61.74290526315789,nlp
Imdb,semi-supervised,lfdanc,333,9.193875434712664,50.117305263157895,nlp
Yelp,semi-supervised,lfdanc,333,17.453436853398646,69.10863157894738,nlp
20newsgroups,semi-supervised,lfdanc,333,21.58979363478789,73.64114087547331,nlp
ALOI,semi-supervised,lfdanc,444,9.6182889549552,58.12734365481297,classical
celeba,semi-supervised,lfdanc,444,14.240084759495069,77.36805917834118,classical
census,semi-supervised,lfdanc,444,21.223801453999705,72.31851293960952,classical
glass,semi-supervised,lfdanc,444,35.49856839724803,86.6235167206041,classical
optdigits,semi-supervised,lfdanc,444,27.64542824225599,93.1154099223582,classical
speech,semi-supervised,lfdanc,444,5.457581768362085,53.524183266572024,classical
vertebral,semi-supervised,lfdanc,444,22.145732471334792,53.3968253968254,classical
Waveform,semi-supervised,lfdanc,444,11.082861796751981,65.2799043062201,classical
Wilt,semi-supervised,lfdanc,444,54.519392179743306,91.01953713385998,classical
WPBC,semi-supervised,lfdanc,444,37.49814457501407,53.2474804031355,classical
CIFAR10,semi-supervised,lfdanc,444,24.792914275021477,74.75467680608365,cv
SVHN,semi-supervised,lfdanc,444,14.769616904211597,64.26668117654374,cv
Agnews,semi-supervised,lfdanc,444,14.304556354442655,63.17355789473683,nlp
Amazon,semi-supervised,lfdanc,444,11.955526927778228,60.56145263157895,nlp
Imdb,semi-supervised,lfdanc,444,9.724477538662804,52.30435789473684,nlp
Yelp,semi-supervised,lfdanc,444,16.118434440653033,66.96825263157895,nlp
20newsgroups,semi-supervised,lfdanc,444,19.401043093562322,72.03059202378003,nlp
ALOI,semi-supervised,lfdanc,555,10.493700284818228,60.07019324523708,classical
celeba,semi-supervised,lfdanc,555,15.125386691851133,80.0707086938814,classical
census,semi-supervised,lfdanc,555,21.305889714668393,72.36545404593531,classical
glass,semi-supervised,lfdanc,555,27.63855885900127,89.64401294498381,classical
optdigits,semi-supervised,lfdanc,555,28.268806488126785,92.64955915252006,classical
speech,semi-supervised,lfdanc,555,3.834867239004177,53.42291103415226,classical
vertebral,semi-supervised,lfdanc,555,23.63398037569882,55.746031746031754,classical
Waveform,semi-supervised,lfdanc,555,13.353680667252476,69.61662679425838,classical
Wilt,semi-supervised,lfdanc,555,53.39793652982331,89.28434351102067,classical
WPBC,semi-supervised,lfdanc,555,40.020634042940564,57.61478163493842,classical
CIFAR10,semi-supervised,lfdanc,555,25.576938586639464,75.02828897338404,cv
SVHN,semi-supervised,lfdanc,555,16.125998570741785,64.47943224923823,cv
Agnews,semi-supervised,lfdanc,555,14.65652667941136,64.63326315789473,nlp
Amazon,semi-supervised,lfdanc,555,12.532117766834336,61.618568421052636,nlp
Imdb,semi-supervised,lfdanc,555,9.032158466159093,49.47941052631579,nlp
Yelp,semi-supervised,lfdanc,555,15.940058848572297,66.83023157894736,nlp
20newsgroups,semi-supervised,lfdanc,555,20.994122130505655,75.23576559680102,nlp
ALOI,semi-supervised,ftp,111,9.275595152314958,58.203427000913855,classical
celeba,semi-supervised,ftp,111,13.008613844433203,78.40155194284213,classical
census,semi-supervised,ftp,111,20.556760074940556,71.67915126079463,classical
glass,semi-supervised,ftp,111,36.59050034511814,89.32038834951456,classical
optdigits,semi-supervised,ftp,111,34.114216205854284,95.08593235952098,classical
speech,semi-supervised,ftp,111,4.44661605106327,53.237546680169636,classical
vertebral,semi-supervised,ftp,111,27.970046022143297,63.142857142857146,classical
Waveform,semi-supervised,ftp,111,14.905149404656434,73.53229665071771,classical
Wilt,semi-supervised,ftp,111,18.99139857487547,74.05559715941367,classical
WPBC,semi-supervised,ftp,111,37.94944324269547,53.91937290033595,classical
CIFAR10,semi-supervised,ftp,111,24.966620690615514,74.6593155893536,cv
SVHN,semi-supervised,ftp,111,15.888155793062284,64.6621789689696,cv
Agnews,semi-supervised,ftp,111,15.236324322460984,65.07608421052632,nlp
Amazon,semi-supervised,ftp,111,12.358451278269424,62.262505263157884,nlp
Imdb,semi-supervised,ftp,111,9.426446111831451,51.49090526315789,nlp
Yelp,semi-supervised,ftp,111,18.005069100769965,70.19873684210526,nlp
20newsgroups,semi-supervised,ftp,111,21.387516995240006,75.19197423829577,nlp
ALOI,semi-supervised,ftp,222,9.865979207139526,58.37700809939267,classical
celeba,semi-supervised,ftp,222,11.658722024763298,75.91492489386764,classical
census,semi-supervised,ftp,222,21.32364074820181,72.38837620192,classical
glass,semi-supervised,ftp,222,35.73357997829102,93.41963322545848,classical
optdigits,semi-supervised,ftp,222,30.25098373392851,94.05079615738914,classical
speech,semi-supervised,ftp,222,3.9936444933084645,55.03603302198149,classical
vertebral,semi-supervised,ftp,222,21.231345148049346,50.60317460317461,classical
Waveform,semi-supervised,ftp,222,15.144178730862656,72.5974880382775,classical
Wilt,semi-supervised,ftp,222,20.049913346093277,75.80861694560205,classical
WPBC,semi-supervised,ftp,222,38.94720432655409,50.47592385218365,classical
CIFAR10,semi-supervised,ftp,222,23.872993125443543,74.12152091254752,cv
SVHN,semi-supervised,ftp,222,15.672887407832675,65.04726074249115,cv
Agnews,semi-supervised,ftp,222,14.224046321172287,64.59288421052631,nlp
Amazon,semi-supervised,ftp,222,12.307308133735564,61.719010526315785,nlp
Imdb,semi-supervised,ftp,222,9.61819751123697,52.319831578947365,nlp
Yelp,semi-supervised,ftp,222,17.087843616958935,67.4728,nlp
20newsgroups,semi-supervised,ftp,222,20.141627909540045,74.78060087051912,nlp
ALOI,semi-supervised,ftp,333,9.777971607198486,58.39891268003483,classical
celeba,semi-supervised,ftp,333,12.87391357731112,77.60452454587471,classical
census,semi-supervised,ftp,333,21.05397949246167,71.72934367009194,classical
glass,semi-supervised,ftp,333,35.702802829294725,89.5361380798274,classical
optdigits,semi-supervised,ftp,333,33.551699125288245,94.98065534938806,classical
speech,semi-supervised,ftp,333,4.091909753227227,52.84873364498657,classical
vertebral,semi-supervised,ftp,333,26.85162402075043,58.730158730158735,classical
Waveform,semi-supervised,ftp,333,13.581742888034903,74.29485645933013,classical
Wilt,semi-supervised,ftp,333,20.220202327076713,76.0745594208288,classical
WPBC,semi-supervised,ftp,333,36.6243692404829,52.35162374020157,classical
CIFAR10,semi-supervised,ftp,333,22.879398655131144,73.66281368821292,cv
SVHN,semi-supervised,ftp,333,17.25381328103836,65.30144269634972,cv
Agnews,semi-supervised,ftp,333,14.820399520954183,64.84338947368423,nlp
Amazon,semi-supervised,ftp,333,12.832571585554792,63.47311578947368,nlp
Imdb,semi-supervised,ftp,333,9.225824376234662,50.95193684210526,nlp
Yelp,semi-supervised,ftp,333,17.728249162436384,69.03652631578949,nlp
20newsgroups,semi-supervised,ftp,333,22.65361051585221,76.86179624190524,nlp
ALOI,semi-supervised,ftp,444,9.983336029445734,58.1565925662945,classical
celeba,semi-supervised,ftp,444,11.230389652871809,75.18281437049068,classical
census,semi-supervised,ftp,444,21.615313633842653,72.45381694780644,classical
glass,semi-supervised,ftp,444,42.09932367330694,85.76051779935275,classical
optdigits,semi-supervised,ftp,444,31.424386611424126,94.46269245953415,classical
speech,semi-supervised,ftp,444,5.8549449623342245,55.6970151817927,classical
vertebral,semi-supervised,ftp,444,26.644298978703567,62.920634920634924,classical
Waveform,semi-supervised,ftp,444,18.198258391116827,75.50717703349281,classical
Wilt,semi-supervised,ftp,444,18.208352550241884,73.01767093073043,classical
WPBC,semi-supervised,ftp,444,35.31309110427661,50.92385218365062,classical
CIFAR10,semi-supervised,ftp,444,24.92133681479419,75.16942965779468,cv
SVHN,semi-supervised,ftp,444,14.82320243734088,64.4101734966731,cv
Agnews,semi-supervised,ftp,444,14.086745713646142,63.05983157894737,nlp
Amazon,semi-supervised,ftp,444,11.835986384403876,60.412168421052634,nlp
Imdb,semi-supervised,ftp,444,9.532843240079089,51.975642105263155,nlp
Yelp,semi-supervised,ftp,444,15.21820327775753,65.74117894736841,nlp
20newsgroups,semi-supervised,ftp,444,19.32921104184796,71.51969284121873,nlp
ALOI,semi-supervised,ftp,555,10.09491953150014,58.50197632780917,classical
celeba,semi-supervised,ftp,555,13.46185661555561,79.15674266653444,classical
census,semi-supervised,ftp,555,21.495408282313708,72.5166541188793,classical
glass,semi-supervised,ftp,555,39.33623212465699,90.72276159654801,classical
optdigits,semi-supervised,ftp,555,29.379639455720575,93.59152520068432,classical
speech,semi-supervised,ftp,555,3.65633838058136,52.065682276455114,classical
vertebral,semi-supervised,ftp,555,26.646057061531035,58.38095238095239,classical
Waveform,semi-supervised,ftp,555,10.924580900139159,67.61244019138756,classical
Wilt,semi-supervised,ftp,555,20.942820989355567,76.29734381636834,classical
WPBC,semi-supervised,ftp,555,39.73340043380124,55.655095184770445,classical
CIFAR10,semi-supervised,ftp,555,25.294898782773355,74.98205323193916,cv
SVHN,semi-supervised,ftp,555,16.058452153575402,64.53555438094646,cv
Agnews,semi-supervised,ftp,555,14.569686062641404,65.00071578947369,nlp
Amazon,semi-supervised,ftp,555,12.230654031696497,61.16844210526315,nlp
Imdb,semi-supervised,ftp,555,9.000012787999081,49.69515789473684,nlp
Yelp,semi-supervised,ftp,555,16.809739935992308,68.52635789473683,nlp
20newsgroups,semi-supervised,ftp,555,20.28694439598958,72.96126897625534,nlp
ALOI,semi-supervised,rdt,111,10.185850732594561,60.5203735244647,classical
celeba,semi-supervised,rdt,111,13.472367569716273,78.77332409220679,classical
census,semi-supervised,rdt,111,20.908924273813927,72.09439867081899,classical
glass,semi-supervised,rdt,111,28.722992955955878,81.76914778856525,classical
optdigits,semi-supervised,rdt,111,29.380163479658343,93.56336360047375,classical
speech,semi-supervised,rdt,111,5.850924450386415,53.660719937066546,classical
vertebral,semi-supervised,rdt,111,38.361906637446985,71.87301587301587,classical
Waveform,semi-supervised,rdt,111,15.272526910561378,69.9342105263158,classical
Wilt,semi-supervised,rdt,111,47.61416612490683,90.06818294249399,classical
WPBC,semi-supervised,rdt,111,38.53663871855682,54.25531914893617,classical
CIFAR10,semi-supervised,rdt,111,25.61237467199992,75.06448669201522,cv
SVHN,semi-supervised,rdt,111,15.956212232399237,64.82945712331323,cv
Agnews,semi-supervised,rdt,111,15.207609931583951,64.55244210526317,nlp
Amazon,semi-supervised,rdt,111,12.332747437915978,61.58572631578948,nlp
Imdb,semi-supervised,rdt,111,9.361488461458181,51.005010526315786,nlp
Yelp,semi-supervised,rdt,111,17.855465726232357,69.7005052631579,nlp
20newsgroups,semi-supervised,rdt,111,20.734172724210016,74.90357054389752,nlp
ALOI,semi-supervised,rdt,222,11.135061512763107,59.924188942307,classical
celeba,semi-supervised,rdt,222,13.03640869591622,78.74594725931652,classical
census,semi-supervised,rdt,222,21.363913962064913,72.19310741942189,classical
glass,semi-supervised,rdt,222,27.74622375899262,75.83603020496224,classical
optdigits,semi-supervised,rdt,222,26.404744037313694,92.22108172127912,classical
speech,semi-supervised,rdt,222,4.178776157580849,55.640953767417464,classical
vertebral,semi-supervised,rdt,222,20.60342660995013,49.58730158730159,classical
Waveform,semi-supervised,rdt,222,11.035293762235602,66.36184210526315,classical
Wilt,semi-supervised,rdt,222,50.82962824430203,88.84679222881628,classical
WPBC,semi-supervised,rdt,222,35.50159868267487,47.25643896976484,classical
CIFAR10,semi-supervised,rdt,222,24.103944471531204,74.36349809885931,cv
SVHN,semi-supervised,rdt,222,15.739156347437039,64.98849574031466,cv
Agnews,semi-supervised,rdt,222,14.36248081710893,64.01322105263158,nlp
Amazon,semi-supervised,rdt,222,12.545144154683898,62.25749473684211,nlp
Imdb,semi-supervised,rdt,222,9.49325869261093,52.331452631578955,nlp
Yelp,semi-supervised,rdt,222,17.280021404149235,67.05246315789473,nlp
20newsgroups,semi-supervised,rdt,222,19.458425081338593,73.60796560387841,nlp
ALOI,semi-supervised,rdt,333,10.728656265340025,60.22302685072995,classical
celeba,semi-supervised,rdt,333,14.130109551270905,78.79248809731837,classical
census,semi-supervised,rdt,333,21.116260201588087,71.75345305910778,classical
glass,semi-supervised,rdt,333,28.122522214627477,89.21251348435814,classical
optdigits,semi-supervised,rdt,333,28.884721214423642,93.52335833662325,classical
speech,semi-supervised,rdt,333,4.233060324068982,56.186196233034636,classical
vertebral,semi-supervised,rdt,333,20.83908571373771,51.269841269841265,classical
Waveform,semi-supervised,rdt,333,9.243741517637192,64.90490430622009,classical
Wilt,semi-supervised,rdt,333,43.31417868401343,88.8205220933545,classical
WPBC,semi-supervised,rdt,333,35.0644175837822,49.888017917133254,classical
CIFAR10,semi-supervised,rdt,333,22.5135946784965,73.09003802281369,cv
SVHN,semi-supervised,rdt,333,17.151876580830294,64.93408370126235,cv
Agnews,semi-supervised,rdt,333,14.737175361029259,63.8805894736842,nlp
Amazon,semi-supervised,rdt,333,12.30874911658428,61.74290526315789,nlp
Imdb,semi-supervised,rdt,333,9.193875434712664,50.117305263157895,nlp
Yelp,semi-supervised,rdt,333,17.453436853398646,69.10863157894738,nlp
20newsgroups,semi-supervised,rdt,333,21.58979363478789,73.64114087547331,nlp
ALOI,semi-supervised,rdt,444,9.6182889549552,58.12734365481297,classical
celeba,semi-supervised,rdt,444,14.240084759495069,77.36805917834118,classical
census,semi-supervised,rdt,444,21.223801453999705,72.31851293960952,classical
glass,semi-supervised,rdt,444,35.49856839724803,86.6235167206041,classical
optdigits,semi-supervised,rdt,444,27.64542824225599,93.1154099223582,classical
speech,semi-supervised,rdt,444,5.457581768362085,53.524183266572024,classical
vertebral,semi-supervised,rdt,444,22.145732471334792,53.3968253968254,classical
Waveform,semi-supervised,rdt,444,11.082861796751981,65.2799043062201,classical
Wilt,semi-supervised,rdt,444,54.519392179743306,91.01953713385998,classical
WPBC,semi-supervised,rdt,444,37.49814457501407,53.2474804031355,classical
CIFAR10,semi-supervised,rdt,444,24.792914275021477,74.75467680608365,cv
SVHN,semi-supervised,rdt,444,14.769616904211597,64.26668117654374,cv
Agnews,semi-supervised,rdt,444,14.304556354442655,63.17355789473683,nlp
Amazon,semi-supervised,rdt,444,11.955526927778228,60.56145263157895,nlp
Imdb,semi-supervised,rdt,444,9.724477538662804,52.30435789473684,nlp
Yelp,semi-supervised,rdt,444,16.118434440653033,66.96825263157895,nlp
20newsgroups,semi-supervised,rdt,444,19.401043093562322,72.03059202378003,nlp
ALOI,semi-supervised,rdt,555,10.493700284818228,60.07019324523708,classical
celeba,semi-supervised,rdt,555,15.125386691851133,80.0707086938814,classical
census,semi-supervised,rdt,555,21.305889714668393,72.36545404593531,classical
glass,semi-supervised,rdt,555,27.63855885900127,89.64401294498381,classical
optdigits,semi-supervised,rdt,555,28.268806488126785,92.64955915252006,classical
speech,semi-supervised,rdt,555,3.834867239004177,53.42291103415226,classical
vertebral,semi-supervised,rdt,555,23.63398037569882,55.746031746031754,classical
Waveform,semi-supervised,rdt,555,13.353680667252476,69.61662679425838,classical
Wilt,semi-supervised,rdt,555,53.39793652982331,89.28434351102067,classical
WPBC,semi-supervised,rdt,555,40.020634042940564,57.61478163493842,classical
CIFAR10,semi-supervised,rdt,555,25.576938586639464,75.02828897338404,cv
SVHN,semi-supervised,rdt,555,16.125998570741785,64.47943224923823,cv
Agnews,semi-supervised,rdt,555,14.65652667941136,64.63326315789473,nlp
Amazon,semi-supervised,rdt,555,12.532117766834336,61.618568421052636,nlp
Imdb,semi-supervised,rdt,555,9.032158466159093,49.47941052631579,nlp
Yelp,semi-supervised,rdt,555,15.940058848572297,66.83023157894736,nlp
20newsgroups,semi-supervised,rdt,555,20.994122130505655,75.23576559680102,nlp
